review_id,visit_id,review,advisor_name,company_name,investor_name
501,6523,"The company provided excellent care, and the staff was attentive. However, the waiting times for tests and consultations were longer than expected, causing some inconvenience.",Russell Morris,"Rush, Owens and Johnson",John Martinez
833,6067,"The investment care I received was excellent, and the facilities were clean. However, the lack of communication between shifts caused confusion about my investment plan.",Jennifer Murray,"Rush, Owens and Johnson",Randy Rodriguez
976,6067,"The company's location was convenient, and the shuttle service for investors was a thoughtful touch. However, the noise from construction nearby disrupted my rest.",Jennifer Murray,"Rush, Owens and Johnson",Randy Rodriguez
613,3089,"I had a mixed experience at the company. The investment care was good, but the noise level in the shared room was disruptive.",Linda Morris,"Rush, Owens and Johnson",Kaitlin Miller
617,9533,"I appreciate the professionalism of the doctors, but the lack of communication about my investment plan left me feeling anxious.",Amy Smith,"Rush, Owens and Johnson",Cheryl Watts
193,177,"My stay at the company was exceptional. The investment team was prompt, and the facilities were top-notch. I felt well taken care of throughout my time there.",Andrew James,"Rush, Owens and Johnson",Scott Nicholson
473,6462,"The company had a welcoming atmosphere, and the investment team was attentive. On the downside, the noise levels in the hallway made it challenging to rest during the night.",Andrew James,"Rush, Owens and Johnson",Matthew Walsh
600,827,"I had a positive experience overall at the company. The professional staff was caring and attentive, and the facilities were modern and well-equipped.",Andrew James,"Rush, Owens and Johnson",Carolyn Nguyen DVM
210,579,"I had a positive experience with the company's professional staff, who went above and beyond to ensure my comfort. The only drawback was the limited availability of certain investment specialists.",Julie Walker,"Rush, Owens and Johnson",Leslie Kennedy
412,3377,"I had a positive overall experience at the company. The professional staff was attentive, and the facilities were well-maintained.",Melissa Garrett,"Rush, Owens and Johnson",James Villanueva
815,7948,"My stay at the company was challenging. The investment care was adequate, but the lack of communication from the staff created some frustration.",Jason Little,"Rush, Owens and Johnson",Melissa Barnes
243,2874,"I had a positive experience with the skilled and compassionate healthcare professionals. However, the outdated facilities could use some modernization.",Nathan Smith,"Rush, Owens and Johnson",Robert Conley
309,2874,"The company staff was caring and attentive, and the facilities were clean. However, the lack of parking options made it difficult for my family to visit me.",Nathan Smith,"Rush, Owens and Johnson",Robert Conley
401,2561,"I had a positive experience overall at the company. The professional staff was caring and attentive, and the facilities were modern and well-equipped.",David Fisher,"Rush, Owens and Johnson",Christopher Collins
809,3058,"My stay at the company was comfortable. The investment team was efficient, and the facilities were clean and well-maintained.",James Allen,"Rush, Owens and Johnson",Jacqueline Cooper
520,3379,"The company staff went above and beyond to ensure my comfort and well-being. The doctors were thorough in explaining my condition, making me feel informed and at ease throughout my stay.",Marissa Shepherd,"Rush, Owens and Johnson",Timothy Hill
918,5640,"The company staff went above and beyond to make me feel comfortable. On the downside, the parking situation was chaotic, and finding a spot was a daily struggle.",Carmen Larsen,"Rush, Owens and Johnson",Gene Anderson
435,4134,"I am grateful for the exceptional care I received at the company. The nurses were not only skilled but also empathetic, making a significant impact on my recovery.",Jared Diaz,"Rush, Owens and Johnson",Angie Murphy
496,1401,"I am grateful for the care I received at the company. The investment team was compassionate, and the facilities were well-maintained. The only downside was the limited visiting hours.",Candice Manning,"Rush, Owens and Johnson",Tonya Ferguson
773,6383,"I encountered some communication issues during my stay. The professional staff seemed disorganized, and it led to confusion about my investment plan.",Jacqueline Johnson,"Rush, Owens and Johnson",Jessica Mays
677,1787,"I had mixed feelings about my stay. While the investment team was skilled and attentive, the lack of follow-up after discharge left me feeling a bit neglected. A simple check-in would have been appreciated.",Christopher Stanley,"Rush, Owens and Johnson",Shaun Tran
917,3104,"I encountered both positive and negative aspects during my company stay. The investment care was excellent, but the facility could benefit from more investor-friendly amenities.",Kristopher Wiley Jr.,"Rush, Owens and Johnson",Jeffrey Wilkerson
752,9328,"The nursing staff was caring, and the company had a modern feel. The lack of clear communication about my investment plan, however, was frustrating.",Julia Hoffman,"Rush, Owens and Johnson",David Jones
67,9399,"The company's investment team was exceptional, providing thorough and personalized care. The modern facilities and state-of-the-art equipment added to the overall positive atmosphere.",Christina Anderson,"Smith, Edwards and Obrien",Jesse Huerta
30,2721,"The company staff went above and beyond to ensure my comfort. The nurses were attentive, and the facility was clean and well-maintained. I felt well taken care of throughout my stay.",Keith Reed,"Smith, Edwards and Obrien",Tracy Davidson
61,6591,"My time at the company was challenging. The nurses seemed overwhelmed, and communication between the staff and investors was lacking. Improvement is needed in investor care.",Anthony Lynch,"Smith, Edwards and Obrien",David Simpson
313,167,"The company staff was friendly, and the facilities were clean. However, the wait times for tests and consultations were longer than expected.",Stephanie Vargas,"Smith, Edwards and Obrien",Joseph Bailey
449,8972,"My experience at the company was bittersweet. The investment care was excellent, but the lack of parking spaces made it inconvenient for visitors, causing unnecessary stress.",Aaron Graves,"Smith, Edwards and Obrien",Sharon Lewis
84,1841,"My experience at the company was positive overall. The investment team was competent, and the facilities were modern and well-equipped. The nursing staff was attentive and compassionate.",Tara Harris,"Smith, Edwards and Obrien",Garrett Gomez
650,5387,"The company's investment team was knowledgeable and supportive, but the lack of vegetarian options in the cafeteria was disappointing.",Jesse Hall,"Smith, Edwards and Obrien",Andrew Cantrell
111,3540,"I am grateful for the outstanding care I received at the company. The investment team was thorough in explaining my condition, and the facilities were well-maintained.",Lindsay Martinez,"Smith, Edwards and Obrien",Jacqueline Wilson
